ID_0,Country,ID_1,State,ID_2,LGA,ID_3,Ward,WARD_ID
164,Nigeria,2044,Ondo,23913,Ondo West,1,Enuowa/Obalalu,23913_1
164,Nigeria,2044,Ondo,23913,Ondo West,8,Odojomu/Erinketa/Legiri,23913_8
164,Nigeria,2044,Ondo,23913,Ondo West,9,Okeagunla Okerowo/Okekuta,23913_9
164,Nigeria,2044,Ondo,23913,Ondo West,7,Lodasa/Iparuku/Lijoka,23913_7
164,Nigeria,2044,Ondo,23913,Ondo West,2,Gbaghengha/Gbongbo/Ajagba Alafia,23913_2
164,Nigeria,2044,Ondo,23913,Ondo West,6,Litaye/Obunkekere/Igbindo,23913_6
164,Nigeria,2044,Ondo,23913,Ondo West,3,Ifore/Odosida/Loro,23913_3
164,Nigeria,2044,Ondo,23913,Ondo West,4,ILUNLA/Bagbe/Odowo I,23913_4
164,Nigeria,2044,Ondo,23913,Ondo West,5,Ilunla/Bagbe/Odowo II,23913_5
164,Nigeria,2044,Ondo,23913,Ondo West,11,Okelisa Okedoko/Ogbodu,23913_11
164,Nigeria,2044,Ondo,23913,Ondo West,12,Orisunmibare/Araromi,23913_12
164,Nigeria,2044,Ondo,23913,Ondo West,10,Oke-otunba/Oke-diba/Sokoti,23913_10
164,Nigeria,2044,Ondo,23909,Irele,4,Akotogbo II,23909_4
164,Nigeria,2044,Ondo,23909,Irele,3,Akotogbo I,23909_3
164,Nigeria,2044,Ondo,23909,Irele,10,Irele V,23909_10
164,Nigeria,2044,Ondo,23909,Irele,8,Irele III,23909_8
164,Nigeria,2044,Ondo,23909,Irele,7,Irele II,23909_7
164,Nigeria,2044,Ondo,23909,Irele,6,Irele I,23909_6
164,Nigeria,2044,Ondo,23909,Irele,5,Iyansan/Omi,23909_5
164,Nigeria,2044,Ondo,23909,Irele,2,Ajagba II,23909_2
164,Nigeria,2044,Ondo,23909,Irele,9,Irele IV,23909_9
164,Nigeria,2044,Ondo,23909,Irele,1,Ajagba I,23909_1
164,Nigeria,2044,Ondo,23912,Ondo East,1,Ateru/Otasan/Igba,23912_1
164,Nigeria,2044,Ondo,23912,Ondo East,9,Owena Bridge,23912_9
164,Nigeria,2044,Ondo,23912,Ondo East,4,Epe,23912_4
164,Nigeria,2044,Ondo,23912,Ondo East,10,Tepo,23912_10
164,Nigeria,2044,Ondo,23912,Ondo East,5,Fagbo,23912_5
164,Nigeria,2044,Ondo,23912,Ondo East,7,Oboto,23912_7
164,Nigeria,2044,Ondo,23912,Ondo East,6,Obada,23912_6
164,Nigeria,2044,Ondo,23912,Ondo East,2,Asantan Oja,23912_2
164,Nigeria,2044,Ondo,23912,Ondo East,3,Bolorunduro I,23912_3
164,Nigeria,2044,Ondo,23912,Ondo East,8,Orisunmibare,23912_8
164,Nigeria,2044,Ondo,23908,IleOluji/Okeigbo,5,Ileoluji V,23908_5
164,Nigeria,2044,Ondo,23908,IleOluji/Okeigbo,6,Ileoluji VI,23908_6
164,Nigeria,2044,Ondo,23908,IleOluji/Okeigbo,10,Oke-igbo IV,23908_10
164,Nigeria,2044,Ondo,23908,IleOluji/Okeigbo,9,Oke-igbo III,23908_9
164,Nigeria,2044,Ondo,23908,IleOluji/Okeigbo,8,Oke-igbo II,23908_8
164,Nigeria,2044,Ondo,23908,IleOluji/Okeigbo,3,Ileoluji III,23908_3
164,Nigeria,2044,Ondo,23908,IleOluji/Okeigbo,2,Ileoluji II,23908_2
164,Nigeria,2044,Ondo,23908,IleOluji/Okeigbo,4,Ileoluji IV,23908_4
164,Nigeria,2044,Ondo,23908,IleOluji/Okeigbo,7,Oke-igbo I,23908_7
164,Nigeria,2044,Ondo,23908,IleOluji/Okeigbo,1,Ileoluji I,23908_1
164,Nigeria,2045,Osun,23917,Atakumosa West,10,Ifewara I,23917_10
164,Nigeria,2045,Osun,23917,Atakumosa West,11,Ifewara II,23917_11
164,Nigeria,2045,Osun,23917,Atakumosa West,6,Ita Gunmodi,23917_6
164,Nigeria,2045,Osun,23917,Atakumosa West,5,Ifelodun,23917_5
164,Nigeria,2045,Osun,23917,Atakumosa West,4,Ibodi,23917_4
164,Nigeria,2045,Osun,23917,Atakumosa West,3,Osu III,23917_3
164,Nigeria,2045,Osun,23917,Atakumosa West,1,Osu I,23917_1
164,Nigeria,2045,Osun,23917,Atakumosa West,8,Isa Obi,23917_8
164,Nigeria,2045,Osun,23917,Atakumosa West,2,Osu II,23917_2
164,Nigeria,2045,Osun,23917,Atakumosa West,9,Muroko,23917_9
164,Nigeria,2045,Osun,23917,Atakumosa West,7,Oke Bode,23917_7
164,Nigeria,2045,Osun,23918,Ayedaade,8,Ode-Omu Rural,23918_8
164,Nigeria,2045,Osun,23918,Ayedaade,7,Gbongan Rural,23918_7
164,Nigeria,2045,Osun,23918,Ayedaade,5,Ijegbe/Oke-Eso/Oke-Owu Ijugbe,23918_5
164,Nigeria,2045,Osun,23918,Ayedaade,6,Lagere/Amola,23918_6
164,Nigeria,2045,Osun,23918,Ayedaade,2,Otun Balogun,23918_2
164,Nigeria,2045,Osun,23918,Ayedaade,1,Balogun,23918_1
164,Nigeria,2045,Osun,23918,Ayedaade,3,Olufi,23918_3
164,Nigeria,2045,Osun,23918,Ayedaade,4,Otun-Olufi,23918_4
164,Nigeria,2045,Osun,23918,Ayedaade,11,Araromi-Owu,23918_11
164,Nigeria,2045,Osun,23918,Ayedaade,10,Anlugbua,23918_10
164,Nigeria,2045,Osun,23918,Ayedaade,9,Obalufon,23918_9
164,Nigeria,2045,Osun,23919,Ayedire,2,Oluponna  II,23919_2
164,Nigeria,2045,Osun,23919,Ayedire,3,Oluponna  III,23919_3
164,Nigeria,2045,Osun,23919,Ayedire,1,Oluponna  I,23919_1
164,Nigeria,2045,Osun,23919,Ayedire,4,Oke-Osun,23919_4
164,Nigeria,2045,Osun,23919,Ayedire,9,Kuta  I,23919_9
164,Nigeria,2045,Osun,23919,Ayedire,10,Kuta  II,23919_10
164,Nigeria,2045,Osun,23919,Ayedire,6,Ileogbo  II,23919_6
164,Nigeria,2045,Osun,23919,Ayedire,8,Ileogbo  IV,23919_8
164,Nigeria,2045,Osun,23919,Ayedire,7,Ileogbo  III,23919_7
164,Nigeria,2045,Osun,23920,Boluwaduro,6,Obala Iloro,23920_6
164,Nigeria,2045,Osun,23920,Boluwaduro,5,Gbeleru Obaala II,23920_5
164,Nigeria,2045,Osun,23920,Boluwaduro,7,Eripa,23920_7
164,Nigeria,2045,Osun,23920,Boluwaduro,4,Gbeleru Obaala I,23920_4
164,Nigeria,2045,Osun,23920,Boluwaduro,9,Iresi  I,23920_9
164,Nigeria,2045,Osun,23920,Boluwaduro,10,Iresi  II,23920_10
164,Nigeria,2045,Osun,23920,Boluwaduro,8,Oke-Irun,23920_8
164,Nigeria,2045,Osun,23920,Boluwaduro,1,Oke-Omi Otan,23920_1
164,Nigeria,2045,Osun,23920,Boluwaduro,2,Oke Ode Otan,23920_2
164,Nigeria,2045,Osun,23920,Boluwaduro,3,Oke-Otan,23920_3
164,Nigeria,2045,Osun,23921,Boripe,3,College/Egbada Road,23921_3
164,Nigeria,2045,Osun,23921,Boripe,10,Oke Esa/Oke Ogi,23921_10
164,Nigeria,2045,Osun,23921,Boripe,1,Oloti Iragbiji,23921_1
164,Nigeria,2045,Osun,23921,Boripe,2,Oja - Oba,23921_2
164,Nigeria,2045,Osun,23921,Boripe,4,Isale-Oyo,23921_4
164,Nigeria,2045,Osun,23921,Boripe,11,Oke Aree,23921_11
164,Nigeria,2045,Osun,23921,Boripe,9,Isale Asa Iree,23921_9
164,Nigeria,2045,Osun,23921,Boripe,6,Ororuwo,23921_6
164,Nigeria,2045,Osun,23921,Boripe,8,Ada II,23921_8
164,Nigeria,2045,Osun,23921,Boripe,5,Agba,23921_5
164,Nigeria,2045,Osun,23921,Boripe,7,Ada I,23921_7
164,Nigeria,2045,Osun,23924,Egbedore,7,Iwoye/Idoo/Origo,23924_7
164,Nigeria,2045,Osun,23924,Egbedore,10,Okin Ni/Olorunsogo/Ofatedo,23924_10
164,Nigeria,2045,Osun,23924,Egbedore,3,Ara II,23924_3
164,Nigeria,2045,Osun,23924,Egbedore,2,Ara I,23924_2
164,Nigeria,2045,Osun,23924,Egbedore,9,Ojo/Aro,23924_9
164,Nigeria,2045,Osun,23924,Egbedore,4,Ido-Osun,23924_4
164,Nigeria,2045,Osun,23924,Egbedore,1,Awo/Abudo,23924_1
164,Nigeria,2045,Osun,23924,Egbedore,8,Ikotun,23924_8
164,Nigeria,2045,Osun,23924,Egbedore,5,Ira Gberi I,23924_5
164,Nigeria,2045,Osun,23924,Egbedore,6,Ira Gberi II,23924_6
164,Nigeria,2045,Osun,23925,Ejigbo,10,Inisa I/Aato/Igbon,23925_10
164,Nigeria,2045,Osun,23925,Ejigbo,6,Ola/Aye/Agurodo,23925_6
164,Nigeria,2045,Osun,23925,Ejigbo,7,Ifeodan 'A'/Owu-Ile,23925_7
164,Nigeria,2045,Osun,23925,Ejigbo,8,Ifeodan 'B'/Masifa,23925_8
164,Nigeria,2045,Osun,23925,Ejigbo,9,Ilawo/Isoko/Isundunrin,23925_9
164,Nigeria,2045,Osun,23925,Ejigbo,11,Inisa II/Afaake/Ayegunle,23925_11
164,Nigeria,2045,Osun,23925,Ejigbo,2,Elejigbo 'B'/Osolo,23925_2
164,Nigeria,2045,Osun,23925,Ejigbo,5,Elejigbo/Ayegbogbo,23925_5
164,Nigeria,2045,Osun,23925,Ejigbo,4,Elejigbo 'D'/Ejemu,23925_4
164,Nigeria,2045,Osun,23925,Ejigbo,3,Elejigbo 'C'/Mapo,23925_3
164,Nigeria,2045,Osun,23925,Ejigbo,1,Elejigbo 'A',23925_1
164,Nigeria,2045,Osun,23928,Ife South,10,Abiri Ogudu,23928_10
164,Nigeria,2045,Osun,23928,Ife South,11,Aye,23928_11
164,Nigeria,2045,Osun,23928,Ife South,9,Kere,23928_9
164,Nigeria,2045,Osun,23928,Ife South,6,Oke Owena,23928_6
164,Nigeria,2045,Osun,23928,Ife South,8,Osi,23928_8
164,Nigeria,2045,Osun,23928,Ife South,5,Mefoworade,23928_5
164,Nigeria,2045,Osun,23928,Ife South,4,Aare,23928_4
164,Nigeria,2045,Osun,23928,Ife South,7,Olode,23928_7
164,Nigeria,2045,Osun,23928,Ife South,1,Ayesan,23928_1
164,Nigeria,2045,Osun,23928,Ife South,3,Ikija  II,23928_3
164,Nigeria,2045,Osun,23928,Ife South,2,Ikija  I,23928_2
164,Nigeria,2045,Osun,23931,Ifelodun,12,Ekoende/Eko Ajala,23931_12
164,Nigeria,2045,Osun,23931,Ifelodun,5,Ikirun Rural,23931_5
164,Nigeria,2045,Osun,23931,Ifelodun,3,Owode Ikirun,23931_3
164,Nigeria,2045,Osun,23931,Ifelodun,4,Isale/Oke Afo,23931_4
164,Nigeria,2045,Osun,23931,Ifelodun,2,Amola Ikirun,23931_2
164,Nigeria,2045,Osun,23931,Ifelodun,6,"Station Road, Ikirun",23931_6
164,Nigeria,2045,Osun,23931,Ifelodun,7,Okeba Ikirun,23931_7
164,Nigeria,2045,Osun,23931,Ifelodun,1,Eesa Ikirun,23931_1
164,Nigeria,2045,Osun,23931,Ifelodun,8,Olonde Ikirun,23931_8
164,Nigeria,2045,Osun,23931,Ifelodun,11,Obagun,23931_11
164,Nigeria,2045,Osun,23931,Ifelodun,9,Iba  I,23931_9
164,Nigeria,2045,Osun,23931,Ifelodun,10,Iba  II,23931_10
164,Nigeria,2045,Osun,23932,Ila,11,Ajaba/Edemosi/Aba Orangun,23932_11
164,Nigeria,2045,Osun,23932,Ila,9,Oke Ede,23932_9
164,Nigeria,2045,Osun,23932,Ila,3,Ejigbo  III,23932_3
164,Nigeria,2045,Osun,23932,Ila,2,Ejigbo  II,23932_2
164,Nigeria,2045,Osun,23932,Ila,1,Ejigbo  I,23932_1
164,Nigeria,2045,Osun,23932,Ila,4,Isedo  I,23932_4
164,Nigeria,2045,Osun,23932,Ila,5,Isedo  II,23932_5
164,Nigeria,2045,Osun,23932,Ila,6,Iperin,23932_6
164,Nigeria,2045,Osun,23932,Ila,7,Eyindi,23932_7
164,Nigeria,2045,Osun,23932,Ila,10,Eyindi/Iperin,23932_10
164,Nigeria,2045,Osun,23932,Ila,8,Oke Ola,23932_8
164,Nigeria,2045,Osun,23934,Ilesha West,2,Lower Egbe-Idi,23934_2
164,Nigeria,2045,Osun,23934,Ilesha West,9,Ereja,23934_9
164,Nigeria,2045,Osun,23934,Ilesha West,7,Ilaje,23934_7
164,Nigeria,2045,Osun,23934,Ilesha West,10,Ayeso,23934_10
164,Nigeria,2045,Osun,23934,Ilesha West,5,Isokun,23934_5
164,Nigeria,2045,Osun,23934,Ilesha West,1,Itakogun/Upper Egbe-Idi,23934_1
164,Nigeria,2045,Osun,23934,Ilesha West,8,Isida/Adeti,23934_8
164,Nigeria,2045,Osun,23934,Ilesha West,3,Upper/Lower Igbogi,23934_3
164,Nigeria,2045,Osun,23934,Ilesha West,4,Omofe/Idasa,23934_4
164,Nigeria,2045,Osun,23934,Ilesha West,6,Ikoyi / Ikoti Araromi,23934_6
164,Nigeria,2045,Osun,23936,Irewole,11,Ikire 'K',23936_11
164,Nigeria,2045,Osun,23936,Irewole,10,Ikire 'J',23936_10
164,Nigeria,2045,Osun,23936,Irewole,6,Ikire 'F',23936_6
164,Nigeria,2045,Osun,23936,Irewole,1,ikire 'A',23936_1
164,Nigeria,2045,Osun,23936,Irewole,7,Ikire 'G',23936_7
164,Nigeria,2045,Osun,23936,Irewole,8,Ikire 'H',23936_8
164,Nigeria,2045,Osun,23936,Irewole,9,Ikire 'I',23936_9
164,Nigeria,2045,Osun,23936,Irewole,2,Ikire 'B',23936_2
164,Nigeria,2045,Osun,23936,Irewole,3,Ikire 'C',23936_3
164,Nigeria,2045,Osun,23936,Irewole,4,Ikire 'D',23936_4
164,Nigeria,2045,Osun,23936,Irewole,5,Ikire 'E',23936_5
164,Nigeria,2045,Osun,23938,Iwo,14,Oke-oba  I,23938_14
164,Nigeria,2045,Osun,23938,Iwo,15,Oke-oba  II,23938_15
164,Nigeria,2045,Osun,23938,Iwo,3,Isale Oba  III,23938_3
164,Nigeria,2045,Osun,23938,Iwo,1,Isale Oba  I,23938_1
164,Nigeria,2045,Osun,23938,Iwo,2,Isale Oba  II,23938_2
164,Nigeria,2045,Osun,23938,Iwo,4,Isale Oba  IV,23938_4
164,Nigeria,2045,Osun,23938,Iwo,11,Gidigbo  I,23938_11
164,Nigeria,2045,Osun,23938,Iwo,12,Gidigbo  II,23938_12
164,Nigeria,2045,Osun,23938,Iwo,13,Gidigbo  III,23938_13
164,Nigeria,2045,Osun,23938,Iwo,9,Oke-Adan  II,23938_9
164,Nigeria,2045,Osun,23938,Iwo,8,Oke-Adan  I,23938_8
164,Nigeria,2045,Osun,23938,Iwo,5,Molete  I,23938_5
164,Nigeria,2045,Osun,23938,Iwo,6,Molete  II,23938_6
164,Nigeria,2045,Osun,23938,Iwo,7,Molete  III,23938_7
164,Nigeria,2045,Osun,23938,Iwo,10,Oke-adan  III,23938_10
164,Nigeria,2045,Osun,23939,Obokun,4,Ilase/Idominasi,23939_4
164,Nigeria,2045,Osun,23939,Obokun,7,Esa-Oke,23939_7
164,Nigeria,2045,Osun,23939,Obokun,6,Imesi-Ile,23939_6
164,Nigeria,2045,Osun,23939,Obokun,9,Esa - Odo,23939_9
164,Nigeria,2045,Osun,23939,Obokun,5,Eesun/Idooko,23939_5
164,Nigeria,2045,Osun,23939,Obokun,1,Ibokun,23939_1
164,Nigeria,2045,Osun,23939,Obokun,3,Ilahun/Ikinyinwa,23939_3
164,Nigeria,2045,Osun,23939,Obokun,2,Ipetu-Ile/Adaowode,23939_2
164,Nigeria,2045,Osun,23939,Obokun,10,Ilare,23939_10
164,Nigeria,2045,Osun,23939,Obokun,8,Otan-Ile,23939_8
164,Nigeria,2045,Osun,23941,Ola-Oluwa,6,Isero/Ikonifin,23941_6
164,Nigeria,2045,Osun,23941,Ola-Oluwa,10,Asa Ajagunlase,23941_10
164,Nigeria,2045,Osun,23941,Ola-Oluwa,7,Obamoro/Ile Ogo,23941_7
164,Nigeria,2045,Osun,23941,Ola-Oluwa,9,Ajagba/Iwooke,23941_9
164,Nigeria,2045,Osun,23941,Ola-Oluwa,8,Bode-Osi,23941_8
164,Nigeria,2045,Osun,23941,Ola-Oluwa,5,Ikire ile/Iwara,23941_5
164,Nigeria,2045,Osun,23941,Ola-Oluwa,1,Telemu,23941_1
164,Nigeria,2045,Osun,23941,Ola-Oluwa,3,Ogbaagba  I,23941_3
164,Nigeria,2045,Osun,23941,Ola-Oluwa,4,Ogbaagba  II,23941_4
164,Nigeria,2045,Osun,23941,Ola-Oluwa,2,Asamu/Ilemowu,23941_2
164,Nigeria,2045,Osun,23942,Olorunda,11,Ilie,23942_11
164,Nigeria,2045,Osun,23942,Olorunda,9,Oba-Ile,23942_9
164,Nigeria,2045,Osun,23942,Olorunda,10,Oba Oke,23942_10
164,Nigeria,2045,Osun,23942,Olorunda,8,Ayetoro,23942_8
164,Nigeria,2045,Osun,23942,Olorunda,5,Owoope,23942_5
164,Nigeria,2045,Osun,23942,Olorunda,4,Atelewo,23942_4
164,Nigeria,2045,Osun,23942,Olorunda,3,Akogun,23942_3
164,Nigeria,2045,Osun,23942,Olorunda,2,Balogun,23942_2
164,Nigeria,2045,Osun,23942,Olorunda,7,Owode  II,23942_7
164,Nigeria,2045,Osun,23942,Olorunda,6,Owode  I,23942_6
164,Nigeria,2045,Osun,23942,Olorunda,1,Agowande,23942_1
164,Nigeria,2045,Osun,23943,Oriade,4,Iwoye,23943_4
164,Nigeria,2045,Osun,23943,Oriade,3,Ijebu-Jesa,23943_3
164,Nigeria,2045,Osun,23943,Oriade,11,Ijeda Iloko,23943_11
164,Nigeria,2045,Osun,23943,Oriade,12,Erinmo/Iwaraja,23943_12
164,Nigeria,2045,Osun,23943,Oriade,1,Erin-Oke,23943_1
164,Nigeria,2045,Osun,23943,Oriade,2,Erin-Ijesa,23943_2
164,Nigeria,2045,Osun,23943,Oriade,8,Apoti Dagbaja,23943_8
164,Nigeria,2045,Osun,23943,Oriade,6,Ira,23943_6
164,Nigeria,2045,Osun,23943,Oriade,5,Ikeji-Ile,23943_5
164,Nigeria,2045,Osun,23943,Oriade,7,Ijeji Arakeji/Owena,23943_7
164,Nigeria,2045,Osun,23943,Oriade,9,Ipetu Ijesa  I,23943_9
164,Nigeria,2045,Osun,23943,Oriade,10,Ipetu-Ijesa  II,23943_10
164,Nigeria,2045,Osun,23944,Orolu,10,Olufon Orolu 'J',23944_10
164,Nigeria,2045,Osun,23944,Orolu,6,Olufon Orolu 'F',23944_6
164,Nigeria,2045,Osun,23944,Orolu,9,Olufon Orolu 'I',23944_9
164,Nigeria,2045,Osun,23944,Orolu,1,Olufon Orolu  'A',23944_1
164,Nigeria,2045,Osun,23944,Orolu,5,Olufon Orolu 'E',23944_5
164,Nigeria,2045,Osun,23944,Orolu,3,Olufon Orolu 'C',23944_3
164,Nigeria,2045,Osun,23944,Orolu,2,Olufon Orolu  'B',23944_2
164,Nigeria,2045,Osun,23944,Orolu,4,Olufon Orolu 'D',23944_4
164,Nigeria,2045,Osun,23944,Orolu,8,Olufon Orolu 'H',23944_8
164,Nigeria,2045,Osun,23944,Orolu,7,Olufon Orolu 'G',23944_7
164,Nigeria,2045,Osun,23930,Ifedayo,1,Oyi,23930_1
164,Nigeria,2045,Osun,23930,Ifedayo,3,Isinmi,23930_3
164,Nigeria,2045,Osun,23930,Ifedayo,2,Ayetoro,23930_2
164,Nigeria,2045,Osun,23930,Ifedayo,6,Aworo/Oke-Ila Rural,23930_6
164,Nigeria,2045,Osun,23930,Ifedayo,4,Balogun,23930_4
164,Nigeria,2045,Osun,23930,Ifedayo,5,Obaale,23930_5
164,Nigeria,2045,Osun,23930,Ifedayo,10,Temidire,23930_10
164,Nigeria,2045,Osun,23930,Ifedayo,9,Akesin,23930_9
164,Nigeria,2045,Osun,23930,Ifedayo,8,Co-Operative,23930_8
164,Nigeria,2045,Osun,23930,Ifedayo,7,Asaoni,23930_7
164,Nigeria,2045,Osun,23940,Odo Otin,9,Asi/Asaba,23940_9
164,Nigeria,2045,Osun,23940,Odo Otin,15,Osolo/Oparin/Ola,23940_15
164,Nigeria,2045,Osun,23940,Odo Otin,14,Oloyan Elemosho / Esa,23940_14
164,Nigeria,2045,Osun,23940,Odo Otin,7,Ijabe/Ila Odo,23940_7
164,Nigeria,2045,Osun,23940,Odo Otin,5,Ekosin/Iyeku,23940_5
164,Nigeria,2045,Osun,23940,Odo Otin,4,Faji/Opete,23940_4
164,Nigeria,2045,Osun,23940,Odo Otin,3,Igbaye,23940_3
164,Nigeria,2045,Osun,23940,Odo Otin,2,Baale,23940_2
164,Nigeria,2045,Osun,23940,Odo Otin,1,Oba Ojomu,23940_1
164,Nigeria,2045,Osun,23940,Odo Otin,6,Ore/Agbeye,23940_6
164,Nigeria,2045,Osun,23940,Odo Otin,8,Okua/Ekusa,23940_8
164,Nigeria,2045,Osun,23940,Odo Otin,13,Jagun Osi Bale Ode,23940_13
164,Nigeria,2045,Osun,23940,Odo Otin,12,Esa Otun Baale Ode,23940_12
164,Nigeria,2045,Osun,23940,Odo Otin,10,Olunisa,23940_10
164,Nigeria,2045,Osun,23940,Odo Otin,11,Olukotun,23940_11
164,Nigeria,2045,Osun,23945,Osogbo,5,Ataoja  'E',23945_5
164,Nigeria,2045,Osun,23945,Osogbo,4,Ataoja  'D',23945_4
164,Nigeria,2045,Osun,23945,Osogbo,3,Ataoja  'C',23945_3
164,Nigeria,2045,Osun,23945,Osogbo,2,Ataoja  'B',23945_2
164,Nigeria,2045,Osun,23945,Osogbo,1,Ataoja  'A',23945_1
164,Nigeria,2045,Osun,23945,Osogbo,6,Otun Hagun B,23945_6
164,Nigeria,2045,Osun,23945,Osogbo,8,Are-Ago,23945_8
164,Nigeria,2045,Osun,23945,Osogbo,11,Baba Kekere,23945_11
164,Nigeria,2045,Osun,23945,Osogbo,12,Otun Jagun 'A',23945_12
164,Nigeria,2045,Osun,23945,Osogbo,7,Alagba,23945_7
164,Nigeria,2045,Osun,23945,Osogbo,10,Jagun B',23945_10
164,Nigeria,2045,Osun,23945,Osogbo,15,Ekerin,23945_15
164,Nigeria,2045,Osun,23945,Osogbo,9,Jagun 'A',23945_9
164,Nigeria,2045,Osun,23945,Osogbo,13,Eketa,23945_13
164,Nigeria,2045,Osun,23945,Osogbo,14,Otun Balogun 'A',23945_14
164,Nigeria,2045,Osun,23927,Ife North,10,Oyere - II,23927_10
164,Nigeria,2045,Osun,23927,Ife North,6,Ipetumodu I,23927_6
164,Nigeria,2045,Osun,23927,Ife North,3,Edunabon  II,23927_3
164,Nigeria,2045,Osun,23927,Ife North,2,Edunabon  I,23927_2
164,Nigeria,2045,Osun,23927,Ife North,9,Oyere I,23927_9
164,Nigeria,2045,Osun,23927,Ife North,1,Asipa/Akinlalu,23927_1
164,Nigeria,2045,Osun,23927,Ife North,4,Famia,23927_4
164,Nigeria,2045,Osun,23927,Ife North,7,Ipetumodu  II,23927_7
164,Nigeria,2045,Osun,23927,Ife North,5,Yakoyo,23927_5
164,Nigeria,2045,Osun,23927,Ife North,8,Moro,23927_8
164,Nigeria,2045,Osun,23929,IfeCentral,5,Iremo/Ajebandele,23929_5
164,Nigeria,2045,Osun,23929,IfeCentral,10,Akarabata,23929_10
164,Nigeria,2045,Osun,23929,IfeCentral,6,Iremo II (Eleyele),23929_6
164,Nigeria,2045,Osun,23929,IfeCentral,7,Iremo III,23929_7
164,Nigeria,2045,Osun,23929,IfeCentral,9,Iremo V,23929_9
164,Nigeria,2045,Osun,23929,IfeCentral,8,Iremo IV,23929_8
164,Nigeria,2045,Osun,23929,IfeCentral,3,Ilare III,23929_3
164,Nigeria,2045,Osun,23929,IfeCentral,4,Ilare IV,23929_4
164,Nigeria,2045,Osun,23929,IfeCentral,11,Moore Ojaja,23929_11
164,Nigeria,2045,Osun,23929,IfeCentral,2,Ilare II,23929_2
164,Nigeria,2045,Osun,23929,IfeCentral,1,Ilare I,23929_1
164,Nigeria,2045,Osun,23933,Ilesha East,11,Biladu,23933_11
164,Nigeria,2045,Osun,23933,Ilesha East,10,Bolorunduro,23933_10
164,Nigeria,2045,Osun,23933,Ilesha East,6,Upper & Lower Ijoka,23933_6
164,Nigeria,2045,Osun,23933,Ilesha East,8,Isare,23933_8
164,Nigeria,2045,Osun,23933,Ilesha East,9,Ilerin,23933_9
164,Nigeria,2045,Osun,23933,Ilesha East,7,Iloro/Roye,23933_7
164,Nigeria,2045,Osun,23933,Ilesha East,4,Itisin/Ogudu,23933_4
164,Nigeria,2045,Osun,23933,Ilesha East,1,Okesa,23933_1
164,Nigeria,2045,Osun,23933,Ilesha East,5,Ijamo,23933_5
164,Nigeria,2045,Osun,23933,Ilesha East,3,Ifosan/Oke-Eso,23933_3
164,Nigeria,2045,Osun,23933,Ilesha East,2,Imo,23933_2
164,Nigeria,2045,Osun,23923,Ede South,10,Loogun,23923_10
164,Nigeria,2045,Osun,23923,Ede South,9,Oloki/Akoda,23923_9
164,Nigeria,2045,Osun,23923,Ede South,8,Sekona,23923_8
164,Nigeria,2045,Osun,23923,Ede South,6,Olodan,23923_6
164,Nigeria,2045,Osun,23923,Ede South,5,Alajue II,23923_5
164,Nigeria,2045,Osun,23923,Ede South,4,Alajue I,23923_4
164,Nigeria,2045,Osun,23923,Ede South,1,Babanla/Agate,23923_1
164,Nigeria,2045,Osun,23923,Ede South,7,Babasanya,23923_7
164,Nigeria,2045,Osun,23923,Ede South,3,Jagun/Jagun,23923_3
164,Nigeria,2045,Osun,23923,Ede South,2,Kuye,23923_2
164,Nigeria,2045,Osun,23922,Ede North,7,Sabo/Agbongbe II,23922_7
164,Nigeria,2045,Osun,23922,Ede North,4,Olusokun,23922_4
164,Nigeria,2045,Osun,23922,Ede North,5,Alusekere,23922_5
164,Nigeria,2045,Osun,23922,Ede North,10,Asunmo,23922_10
164,Nigeria,2045,Osun,23922,Ede North,2,Abogunde/Sagba,23922_2
164,Nigeria,2045,Osun,23922,Ede North,6,Sabo/Agbongbe I,23922_6
164,Nigeria,2045,Osun,23922,Ede North,9,Apaso,23922_9
164,Nigeria,2045,Osun,23922,Ede North,3,Ologun/Agbaakin,23922_3
164,Nigeria,2045,Osun,23922,Ede North,1,Olaba/Atapara,23922_1
164,Nigeria,2045,Osun,23922,Ede North,11,Bara Ejemu,23922_11
164,Nigeria,2045,Osun,23922,Ede North,8,Isibo/Buari-Isola,23922_8
164,Nigeria,2045,Osun,23926,Ife East,7,Yekemi,23926_7
164,Nigeria,2045,Osun,23926,Ife East,9,Modakeke  II,23926_9
164,Nigeria,2045,Osun,23926,Ife East,8,Modakeke I,23926_8
164,Nigeria,2045,Osun,23926,Ife East,6,Okerewe  III,23926_6
164,Nigeria,2045,Osun,23926,Ife East,4,Okerewe  I,23926_4
164,Nigeria,2045,Osun,23926,Ife East,3,Ilode  II,23926_3
164,Nigeria,2045,Osun,23926,Ife East,2,Ilode  I,23926_2
164,Nigeria,2045,Osun,23926,Ife East,1,Moore,23926_1
164,Nigeria,2045,Osun,23926,Ife East,5,Okerewe  II,23926_5
164,Nigeria,2045,Osun,23926,Ife East,10,Modakeke  III,23926_10
164,Nigeria,2045,Osun,23937,Isokan,11,Awala  II,23937_11
164,Nigeria,2045,Osun,23937,Isokan,4,Oranran Ward,23937_4
164,Nigeria,2045,Osun,23937,Isokan,7,Alapomu  II,23937_7
164,Nigeria,2045,Osun,23937,Isokan,10,Awala  I,23937_10
164,Nigeria,2045,Osun,23937,Isokan,5,Idogun Ward,23937_5
